country,year,indicator,value
ZM,2001,gdp,4094441301.21423
ZM,2000,gdp,3600632111.41414
ZM,1999,gdp,3404284890.5306
ZM,1998,gdp,3537741941.89367
ZM,1997,gdp,4303288479.7086
ZM,1996,gdp,3597220962.00017
ZM,1995,gdp,3806983413.16416
ZM,1994,gdp,3656806165.78848
ZM,1993,gdp,3273505343.85539
ZM,1992,gdp,3182810841.01704
ZM,1991,gdp,3376806697.1218
ZM,1990,gdp,3288381797.32415
ZM,1989,gdp,3994673161.02649
ZM,1988,gdp,3728878148.80792
ZM,1987,gdp,2265250972.34879
ZM,1986,gdp,1664413508.09853
ZM,1985,gdp,2252454500.14896
ZM,1984,gdp,2719518932.99541
ZM,1983,gdp,3321048451.15171
ZM,1982,gdp,3871117092.86676
ZM,1981,gdp,4008126497.36464
ZM,1980,gdp,3884530853.76162
ZM,1979,gdp,3353445378.15126
ZM,1978,gdp,2811032472.93922
ZM,1977,gdp,2515296939.60686
ZM,1976,gdp,2742859262.9794
ZM,1975,gdp,2442672140.947
ZM,1974,gdp,2910981262.10018
ZM,1973,gdp,2434255236.99935
ZM,1972,gdp,1872416680.07912
ZM,1971,gdp,1653259341.29113
ZM,1970,gdp,1788779285.2038
ZM,1969,gdp,1926399230.21087
ZM,1968,gdp,1573739371.13375
ZM,1967,gdp,1340639464.28047
ZM,1966,gdp,1238999504.8958
ZM,1965,gdp,1061199575.94465
ZM,1964,gdp,822639671.273187
ZM,1963,gdp,704339718.545848
ZM,1962,gdp,679279728.55982
ZM,1961,gdp,682359727.329053
ZM,1960,gdp,698739720.783607
ZM,2024,population,21314956.0
ZM,2023,population,20723965.0
ZM,2022,population,20152938.0
ZM,2021,population,19603607.0
ZM,2020,population,19059395.0
ZM,2019,population,18513839.0
ZM,2018,population,17973569.0
ZM,2017,population,17441320.0
ZM,2016,population,16914423.0
ZM,2015,population,16399089.0
ZM,2014,population,15895315.0
ZM,2013,population,15398997.0
ZM,2012,population,14913629.0
ZM,2011,population,14437796.0
ZM,2010,population,13965594.0
ZM,2009,population,13490389.0
ZM,2008,population,13021324.0
ZM,2007,population,12565085.0
ZM,2006,population,12129553.0
ZM,2005,population,11718819.0
ZM,2004,population,11338198.0
ZM,2003,population,10983595.0
ZM,2002,population,10647949.0
ZM,2001,population,10325185.0
ZM,2000,population,10017631.0
ZM,1999,population,9740005.0
ZM,1998,population,9482408.0
ZM,1997,population,9237063.0
ZM,1996,population,9004053.0
ZM,1995,population,8785763.0
ZM,1994,population,8576269.0
ZM,1993,population,8373921.0
ZM,1992,population,8176680.0
ZM,1991,population,7981650.0
ZM,1990,population,7786169.0
ZM,1989,population,7589216.0
ZM,1988,population,7391440.0
ZM,1987,population,7191282.0
ZM,1986,population,6986471.0
ZM,1985,population,6780953.0
ZM,1984,population,6580490.0
ZM,1983,population,6381038.0
ZM,1982,population,6178637.0
ZM,1981,population,5983289.0
ZM,1980,population,5802833.0
ZM,1979,population,5631728.0
ZM,1978,population,5465374.0
ZM,1977,population,5302480.0
ZM,1976,population,5143842.0
ZM,1975,population,4990086.0
ZM,1974,population,4842746.0
ZM,1973,population,4702693.0
ZM,1972,population,4569309.0
ZM,1971,population,4442525.0
ZM,1970,population,4321718.0
ZM,1969,population,4197116.0
ZM,1968,population,4065593.0
ZM,1967,population,3936343.0
ZM,1966,population,3812003.0
ZM,1965,population,3692086.0
ZM,1964,population,3577017.0
ZM,1963,population,3465907.0
ZM,1962,population,3358099.0
ZM,1961,population,3254086.0
ZM,1960,population,3153729.0
ZW,2024,gdp,41539411516.4448
ZW,2023,gdp,35871779680.6335
ZW,2022,gdp,40757561708.7741
ZW,2021,gdp,41287673690.0771
ZW,2020,gdp,31980334561.3123
ZW,2019,gdp,33357695635.1284
ZW,2018,gdp,34141666666.6667
ZW,2017,gdp,51035657370.5179
ZW,2016,gdp,20559250000.0
ZW,2015,gdp,19973250000.0
ZW,2014,gdp,19505500000.0
ZW,2013,gdp,19100750000.0
ZW,2012,gdp,17123500000.0
ZW,2011,gdp,14109000000.0
ZW,2010,gdp,12047750000.0
ZW,2009,gdp,9670750000.0
ZW,2008,gdp,4418000000.0
ZW,2007,gdp,5294750000.0
ZW,2006,gdp,5446750000.0
ZW,2005,gdp,5758250000.0
ZW,2004,gdp,5808500000.0
ZW,2003,gdp,5730500000.0
ZW,2002,gdp,6345250000.0
ZW,2001,gdp,6780750000.0
ZW,2000,gdp,6693250000.0
ZW,1999,gdp,6861500000.0
ZW,1998,gdp,6405250000.0
ZW,1997,gdp,8534000000.0
ZW,1996,gdp,8557500000.0
ZW,1995,gdp,7115000000.0
ZW,1994,gdp,6894250000.0
ZW,1993,gdp,6567250000.0
ZW,1992,gdp,6755000000.0
ZW,1991,gdp,8646000000.0
ZW,1990,gdp,8788301546.04498
ZW,1989,gdp,8290553535.28012
ZW,1988,gdp,7818774176.83792
ZW,1987,gdp,6744657033.37727
ZW,1986,gdp,6220698246.72927
ZW,1985,gdp,5640137575.00727
ZW,1984,gdp,6355369171.99585
ZW,1983,gdp,7768031181.67262
ZW,1982,gdp,8544060905.16113
ZW,1981,gdp,8015464251.71692
ZW,1980,gdp,6682278300.2622
ZW,1979,gdp,5180102910.1171
ZW,1978,gdp,4353822342.61788
ZW,1977,gdp,4366610468.65438
ZW,1976,gdp,4320576876.79177
ZW,1975,gdp,4373532601.15703
ZW,1974,gdp,3984194614.19552
ZW,1973,gdp,3311043291.61257
ZW,1972,gdp,2679096596.57517
ZW,1971,gdp,2179828710.18738
ZW,1970,gdp,1885168339.10681
ZW,1969,gdp,1748891294.20526
ZW,1968,gdp,1480355354.94474
ZW,1967,gdp,1397715282.06274
ZW,1966,gdp,1282403936.37681
ZW,1965,gdp,1312105393.62448
ZW,1964,gdp,1217759447.00099
ZW,1963,gdp,1160103724.1325
ZW,1962,gdp,1118172225.65019
ZW,1961,gdp,1097206526.43457
ZW,1960,gdp,1053528036.42755
ZW,2024,population,16634373.0
ZW,2023,population,16340822.0
ZW,2022,population,16069056.0
ZW,2021,population,15797210.0
ZW,2020,population,15526888.0
ZW,2019,population,15271368.0
ZW,2018,population,15034452.0
ZW,2017,population,14812482.0
ZW,2016,population,14600294.0
ZW,2015,population,14399013.0
ZW,2014,population,14207359.0
ZW,2013,population,14013808.0
ZW,2012,population,13817887.0
ZW,2011,population,13595424.0
ZW,2010,population,13356548.0
ZW,2009,population,13142790.0
ZW,2008,population,12959149.0
ZW,2007,population,12804058.0
ZW,2006,population,12636445.0
ZW,2005,population,12483432.0
ZW,2004,population,12365896.0
ZW,2003,population,12232323.0
ZW,2002,population,12087653.0
ZW,2001,population,11971901.0
ZW,2000,population,11892055.0
ZW,1999,population,11783458.0
ZW,1998,population,11594297.0
ZW,1997,population,11369827.0
ZW,1996,population,11158360.0
ZW,1995,population,10974599.0
ZW,1994,population,10873148.0
ZW,1993,population,10860288.0
ZW,1992,population,10702700.0
ZW,1991,population,10404816.0
ZW,1990,population,10137281.0
ZW,1989,population,9864798.0
ZW,1988,population,9583094.0
ZW,1987,population,9284644.0
ZW,1986,population,8982578.0
ZW,1985,population,8686813.0
ZW,1984,population,8391488.0
ZW,1983,population,8098404.0
ZW,1982,population,7796496.0
ZW,1981,population,7498635.0
ZW,1980,population,7041303.0
ZW,1979,population,6647556.0
ZW,1978,population,6543575.0
ZW,1977,population,6449512.0
ZW,1976,population,6287105.0
ZW,1975,population,6098658.0
ZW,1974,population,5908328.0
ZW,1973,population,5720404.0
ZW,1972,population,5542445.0
ZW,1971,population,5374712.0
ZW,1970,population,5215918.0
ZW,1969,population,5058181.0
ZW,1968,population,4900440.0
ZW,1967,population,4748307.0
ZW,1966,population,4601217.0
ZW,1965,population,4458462.0
ZW,1964,population,4320006.0
ZW,1963,population,4185877.0
ZW,1962,population,4055959.0
ZW,1961,population,3930401.0
ZW,1960,population,3809389.0
MW,2024,gdp,11316411329.4619
MW,2023,gdp,13363669672.9405
MW,2022,gdp,12429059928.102
MW,2021,gdp,12378119199.0839
MW,2020,gdp,11769313597.8545
MW,2019,gdp,11051852712.6142
MW,2018,gdp,9879220354.29186
MW,2017,gdp,8943543793.5839
MW,2016,gdp,7909868618.46366
MW,2015,gdp,9219474379.31534
MW,2014,gdp,8801326169.14547
MW,2013,gdp,8031571927.62055
MW,2012,gdp,8773203178.16512
MW,2011,gdp,11648142958.3651
MW,2010,gdp,10128323010.6049
MW,2009,gdp,9009887946.82039
MW,2008,gdp,7743617352.21427
MW,2007,gdp,6451210219.11683
MW,2006,gdp,5818279739.14354
MW,2005,gdp,5320409651.47544
MW,2004,gdp,5058726350.48896
MW,2003,gdp,4669789300.35662
MW,2002,gdp,5087328437.8737
MW,2001,gdp,2498008664.6691
MW,2000,gdp,2537307580.32808
MW,1999,gdp,2584478924.06081
MW,1998,gdp,2547609590.06984
MW,1997,gdp,3875785863.38323
MW,1996,gdp,3319573749.6119
MW,1995,gdp,2033701497.97085
MW,1994,gdp,1719864761.30628
MW,1993,gdp,3013392657.99911
MW,1992,gdp,2618837835.02508
MW,1991,gdp,3206783830.41779
MW,1990,gdp,2737087861.62245
MW,1989,gdp,2314205129.58032
MW,1988,gdp,2008189508.37875
MW,1987,gdp,1721711808.48111
MW,1986,gdp,1722586299.409
MW,1985,gdp,1646442272.89094
MW,1984,gdp,1758028656.12928
MW,1983,gdp,1780148049.43635
MW,1982,gdp,1717379494.63245
MW,1981,gdp,1801193909.52073
MW,1980,gdp,1801156774.56852
MW,2024,population,21655286.0
MW,2023,population,21104482.0
MW,2022,population,20568728.0
MW,2021,population,20047258.0
MW,2020,population,19533888.0
MW,2019,population,19025752.0
MW,2018,population,18528081.0
MW,2017,population,18039715.0
MW,2016,population,17557739.0
MW,2015,population,17085587.0
MW,2014,population,16621538.0
MW,2013,population,16161816.0
MW,2012,population,15709577.0
MW,2011,population,15265022.0
MW,2010,population,14826463.0
MW,2009,population,14395788.0
MW,2008,population,13976417.0
MW,2007,population,13576343.0
MW,2006,population,13198701.0
MW,2005,population,12840031.0
MW,2004,population,12500737.0
MW,2003,population,12181574.0
MW,2002,population,11880440.0
MW,2001,population,11593058.0
MW,2000,population,11315942.0
MW,1999,population,11047804.0
MW,1998,population,10792876.0
MW,1997,population,10562035.0
MW,1996,population,10352228.0
MW,1995,population,10150117.0
MW,1994,population,10164894.0
MW,1993,population,10284024.0
MW,1992,population,10135079.0
MW,1991,population,9844227.0
MW,1990,population,9545852.0
MW,1989,population,9176220.0
MW,1988,population,8753262.0
MW,1987,population,8293174.0
MW,1986,population,7906480.0
MW,1985,population,7620508.0
MW,1984,population,7332810.0
MW,1983,population,7051709.0
MW,1982,population,6778879.0
MW,1981,population,6516454.0
MW,1980,population,6265529.0
MW,1979,population,6028749.0
MW,1978,population,5810132.0
MW,1977,population,5614983.0
MW,1976,population,5443384.0
MW,1975,population,5287367.0
MW,1974,population,5141337.0
MW,1973,population,5003938.0
MW,1972,population,4874475.0
MW,1971,population,4751434.0
MW,1970,population,4633944.0
MW,1969,population,4521184.0
MW,1968,population,4411054.0
MW,1967,population,4303012.0
MW,1966,population,4197926.0
MW,1965,population,4096157.0
MW,1964,population,3997305.0
MW,1963,population,3900506.0
MW,1962,population,3806307.0
MW,1961,population,3715534.0
MW,1960,population,3628134.0
MZ,2024,gdp,22745341305.0622
MZ,2023,gdp,20921079532.6094
MZ,2022,gdp,18883528581.3734
MZ,2021,gdp,16168055475.4449
MZ,2020,gdp,14235420174.1884
MZ,2019,gdp,15512759046.672
MZ,2018,gdp,15017358952.8452
MZ,2017,gdp,13264640645.7768
MZ,2016,gdp,12069051237.1711
MZ,2015,gdp,16208985769.615
MZ,2014,gdp,17978246586.0662
MZ,2013,gdp,17198073057.1981
MZ,2012,gdp,16688114144.0745
MZ,2011,gdp,14619279988.716
MZ,2010,gdp,11411894723.864
MZ,2009,gdp,12263894790.0125
MZ,2008,gdp,12920340964.6544
MZ,2007,gdp,10811456005.9405
MZ,2006,gdp,9509835536.93373
MZ,2005,gdp,8868504899.94673
MZ,2004,gdp,7937255565.35765
MZ,2003,gdp,6583526860.58062
MZ,2002,gdp,5950769426.60213
MZ,2001,gdp,5650154067.10346
MZ,2000,gdp,5930685214.61595
MZ,1999,gdp,6285219691.22462
MZ,1998,gdp,5551118148.73836
MZ,1997,gdp,4873663774.93019
MZ,1996,gdp,4030146134.5706
MZ,1995,gdp,3061646173.73938
MZ,1994,gdp,2958108170.32061
MZ,1993,gdp,2883161897.42651
MZ,1992,gdp,2798696511.18156
MZ,1991,gdp,3854856434.58062
MZ,2024,population,34631766.0
MZ,2023,population,33635160.0
MZ,2022,population,32656246.0
MZ,2021,population,31707800.0
MZ,2020,population,30783688.0
MZ,2019,population,29884380.0
MZ,2018,population,29018644.0
MZ,2017,population,28166393.0
MZ,2016,population,27337105.0
MZ,2015,population,26547572.0
MZ,2014,population,25788475.0
MZ,2013,population,25051611.0
MZ,2012,population,24337846.0
MZ,2011,population,23649039.0
MZ,2010,population,22999235.0
MZ,2009,population,22391745.0
MZ,2008,population,21819036.0
MZ,2007,population,21287635.0
MZ,2006,population,20787087.0
MZ,2005,population,20304569.0
MZ,2004,population,19840313.0
MZ,2003,population,19392475.0
MZ,2002,population,18958338.0
MZ,2001,population,18537729.0
MZ,2000,population,18129653.0
MZ,1999,population,17734506.0
MZ,1998,population,17340464.0
MZ,1997,population,16949982.0
MZ,1996,population,16492480.0
MZ,1995,population,15960530.0
MZ,1994,population,15033853.0
MZ,1993,population,14051192.0
MZ,1992,population,13613316.0
MZ,1991,population,13352090.0
MZ,1990,population,13094537.0
MZ,1989,population,12906842.0
MZ,1988,population,12800558.0
MZ,1987,population,12822574.0
MZ,1986,population,12770578.0
MZ,1985,population,12548949.0
MZ,1984,population,12315954.0
MZ,1983,population,12073822.0
MZ,1982,population,11824370.0
MZ,1981,population,11568127.0
MZ,1980,population,11336221.0
MZ,1979,population,11028809.0
MZ,1978,population,10618250.0
MZ,1977,population,10224975.0
MZ,1976,population,9867209.0
MZ,1975,population,9540817.0
MZ,1974,population,9236093.0
MZ,1973,population,8954242.0
MZ,1972,population,8692935.0
MZ,1971,population,8456317.0
MZ,1970,population,8250506.0
MZ,1969,population,8066951.0
MZ,1968,population,7892613.0
MZ,1967,population,7724550.0
MZ,1966,population,7562990.0
MZ,1965,population,7406421.0
MZ,1964,population,7255061.0
MZ,1963,population,7109828.0
MZ,1962,population,6969364.0
MZ,1961,population,6834936.0
MZ,1960,population,6713695.0
BW,2024,gdp,19402063512.9066
BW,2023,gdp,19411266967.1044
BW,2022,gdp,20321150599.1523
BW,2021,gdp,18750182236.2211
BW,2020,gdp,14960251607.8135
BW,2019,gdp,16725908148.5481
BW,2018,gdp,17031943186.1353
BW,2017,gdp,16105155856.7708
BW,2016,gdp,15082637184.0496
BW,2015,gdp,13530748844.505
BW,2014,gdp,15470088500.7414
BW,2013,gdp,14271738933.2042
BW,2012,gdp,13907464500.1489
BW,2011,gdp,15110643612.1729
BW,2010,gdp,12637273429.1339
BW,2009,gdp,10118459242.3183
BW,2008,gdp,10730829116.4105
BW,2007,gdp,10567270655.5027
BW,2006,gdp,9919158482.41085
BW,2005,gdp,9918907108.09702
BW,2004,gdp,8957467706.5354
BW,2003,gdp,7511582173.37724
BW,2002,gdp,5438863982.88692
BW,2001,gdp,5489608299.66445
BW,2000,gdp,5788329609.15755
BW,1999,gdp,5484263346.88105
BW,1998,gdp,4790481509.17679
BW,1997,gdp,5020265626.66489
BW,1996,gdp,4847757217.75815
BW,1995,gdp,4730599121.92704
BW,1994,gdp,4259259604.15623
BW,1993,gdp,4160129174.70569
BW,1992,gdp,4146464586.61674
BW,1991,gdp,3942876703.45184
BW,1990,gdp,3790636324.44775
BW,1989,gdp,3083822112.02023
BW,1988,gdp,2644554158.72794
BW,1987,gdp,1965226890.04557
BW,1986,gdp,1392602163.53829
BW,1985,gdp,1114783342.71539
BW,1984,gdp,1240822167.43571
BW,1983,gdp,1172230396.58099
BW,1982,gdp,1014945695.71927
BW,1981,gdp,1073812830.30052
BW,1980,gdp,1060889703.75374
BW,1979,gdp,819870258.783053
BW,1978,gdp,590407374.447116
BW,1977,gdp,451624780.274597
BW,1976,gdp,372025093.006273
BW,1975,gdp,355168571.536751
BW,1974,gdp,306044207.530203
BW,1973,gdp,244124164.042218
BW,1972,gdp,164460914.977201
BW,1971,gdp,127448613.505061
BW,1970,gdp,96243233.6609837
BW,1969,gdp,77361546.5067537
BW,1968,gdp,66248441.4182466
BW,1967,gdp,58642354.089673
BW,1966,gdp,51465655.3921083
BW,1965,gdp,45788696.3343915
BW,1964,gdp,41616347.7906865
BW,1963,gdp,38091842.8546863
BW,1962,gdp,35644956.6430429
BW,1961,gdp,32902612.8664855
BW,1960,gdp,30411413.6552828
BW,2024,population,2521139.0
BW,2023,population,2480244.0
BW,2022,population,2439892.0
BW,2021,population,2401441.0
BW,2020,population,2365894.0
BW,2019,population,2332083.0
BW,2018,population,2299141.0
BW,2017,population,2266747.0
BW,2016,population,2234776.0
BW,2015,population,2203273.0
BW,2014,population,2172044.0
BW,2013,population,2140682.0
BW,2012,population,2108617.0
BW,2011,population,2073535.0
BW,2010,population,2033111.0
BW,2009,population,1990673.0
BW,2008,population,1949970.0
BW,2007,population,1911201.0
BW,2006,population,1874516.0
BW,2005,population,1839877.0
BW,2004,population,1807146.0
BW,2003,population,1775736.0
BW,2002,population,1744763.0
BW,2001,population,1712254.0
BW,2000,population,1677382.0
BW,1999,population,1641997.0
BW,1998,population,1606899.0
BW,1997,population,1571691.0
BW,1996,population,1535914.0
BW,1995,population,1498836.0
BW,1994,population,1460023.0
BW,1993,population,1420115.0
BW,1992,population,1380033.0
BW,1991,population,1341756.0
BW,1990,population,1305696.0
BW,1989,population,1270274.0
BW,1988,population,1235476.0
BW,1987,population,1199167.0
BW,1986,population,1160650.0
BW,1985,population,1121945.0
BW,1984,population,1083660.0
BW,1983,population,1046137.0
BW,1982,population,1009269.0
BW,1981,population,969996.0
BW,1980,population,937485.0
BW,1979,population,901742.0
BW,1978,population,849239.0
BW,1977,population,799574.0
BW,1976,population,758508.0
BW,1975,population,720380.0
BW,1974,population,685448.0
BW,1973,population,652408.0
BW,1972,population,622407.0
BW,1971,population,600481.0
BW,1970,population,590334.0
BW,1969,population,587066.0
BW,1968,population,583966.0
BW,1967,population,580933.0
BW,1966,population,577866.0
BW,1965,population,574664.0
BW,1964,population,566266.0
BW,1963,population,552966.0
BW,1962,population,540186.0
BW,1961,population,527942.0
BW,1960,population,516165.0
NA,2024,gdp,13372354511.716
NA,2023,gdp,12408271449.2244
NA,2022,gdp,12569449123.3661
NA,2021,gdp,12402486183.6396
NA,2020,gdp,10583748541.5258
NA,2019,gdp,12541928303.48
NA,2018,gdp,13682019076.4022
NA,2017,gdp,12895153370.9132
NA,2016,gdp,10722018732.0936
NA,2015,gdp,11335161083.5061
NA,2014,gdp,12435430969.6301
NA,2013,gdp,12043307277.1235
NA,2012,gdp,13042053591.6857
NA,2011,gdp,12523359440.5499
NA,2010,gdp,11431412421.1316
NA,2009,gdp,8938847189.07592
NA,2008,gdp,8607431497.49471
NA,2007,gdp,8839536475.99963
NA,2006,gdp,8001779551.06323
NA,2005,gdp,7248374837.72056
NA,2004,gdp,6609205994.77406
NA,2003,gdp,4926439383.51425
NA,2002,gdp,3349169826.38896
NA,2001,gdp,3557341215.15159
NA,2000,gdp,3922232164.83175
NA,1999,gdp,3868551730.39163
NA,1998,gdp,3873109865.55683
NA,1997,gdp,4154989950.00393
NA,1996,gdp,3989163196.56767
NA,1995,gdp,3978514206.31168
NA,1994,gdp,3666503529.62911
NA,1993,gdp,3251188833.14533
NA,1992,gdp,3429521699.4026
NA,1991,gdp,2996869281.48364
NA,1990,gdp,2789921853.53112
NA,1989,gdp,2535135797.50766
NA,1988,gdp,2495094746.44024
NA,1987,gdp,2300068216.96898
NA,1986,gdp,1809048527.11034
NA,1985,gdp,1608237350.44365
NA,1984,gdp,1951260037.94542
NA,1983,gdp,2297400687.55049
NA,1982,gdp,2118710248.32937
NA,1981,gdp,2249908578.03115
NA,1980,gdp,2421990338.12083
NA,2024,population,3030131.0
NA,2023,population,2963095.0
NA,2022,population,2889662.0
NA,2021,population,2810548.0
NA,2020,population,2728762.0
NA,2019,population,2650494.0
NA,2018,population,2577327.0
NA,2017,population,2506853.0
NA,2016,population,2439213.0
NA,2015,population,2374300.0
NA,2014,population,2312139.0
NA,2013,population,2252508.0
NA,2012,population,2194654.0
NA,2011,population,2146325.0
NA,2010,population,2109811.0
NA,2009,population,2077394.0
NA,2008,population,2047056.0
NA,2007,population,2018600.0
NA,2006,population,1991888.0
NA,2005,population,1966582.0
NA,2004,population,1942082.0
NA,2003,population,1917464.0
NA,2002,population,1889970.0
NA,2001,population,1857048.0
NA,2000,population,1818647.0
NA,1999,population,1776368.0
NA,1998,population,1732745.0
NA,1997,population,1689264.0
NA,1996,population,1646103.0
NA,1995,population,1602170.0
NA,1994,population,1556304.0
NA,1993,population,1508697.0
NA,1992,population,1461322.0
NA,1991,population,1415684.0
NA,1990,population,1369303.0
NA,1989,population,1288947.0
NA,1988,population,1209696.0
NA,1987,population,1167889.0
NA,1986,population,1131081.0
NA,1985,population,1096890.0
NA,1984,population,1065989.0
NA,1983,population,1037511.0
NA,1982,population,1010308.0
NA,1981,population,992500.0
NA,1980,population,981434.0
NA,1979,population,962825.0
NA,1978,population,947269.0
NA,1977,population,931104.0
NA,1976,population,906566.0
NA,1975,population,881032.0
NA,1974,population,854320.0
